Year;Month;Anomaly Monthly TMAX;Unc. Monthly TMAX;Anomaly Annual TMAX;Unc. Annual TMAX;Anomaly Five-year TMAX;Unc. Five-year TMAX;Anomaly Ten-year TMAX;Unc. Ten-year TMAX;Anomaly Twenty-year TMAX;Unc. Twenty-year TMAX
1873;3;0.085;1.190;-0.184;0.398;-0.295;0.360;-0.212;0.329;-0.256;0.345
1873;4;-0.348;0.801;-0.246;0.387;-0.295;0.351;-0.200;0.326;-0.258;0.342
1873;5;-0.261;0.741;-0.280;0.387;-0.329;0.353;-0.203;0.323;-0.259;0.339
1873;6;0.146;0.840;-0.208;0.377;-0.322;0.344;-0.202;0.322;-0.255;0.338
1873;7;0.060;0.637;-0.240;0.377;-0.323;0.340;-0.208;0.321;-0.250;0.336
1873;8;-0.347;0.645;-0.274;0.400;-0.317;0.340;-0.207;0.317;-0.249;0.336
1873;9;-0.692;0.841;-0.396;0.406;-0.330;0.340;-0.203;0.313;-0.245;0.335
1873;10;-0.475;0.800;-0.435;0.417;-0.335;0.329;-0.201;0.310;-0.245;0.333
1873;11;-0.631;0.928;-0.441;0.407;-0.351;0.322;-0.182;0.306;-0.247;0.330
1873;12;0.090;0.930;-0.475;0.403;-0.359;0.317;-0.175;0.300;-0.246;0.326
1874;1;-0.391;1.077;-0.506;0.414;-0.368;0.310;-0.174;0.297;-0.243;0.325
1874;2;-0.554;1.181;-0.486;0.408;-0.377;0.308;-0.181;0.297;-0.245;0.323
1874;3;-1.389;1.021;-0.463;0.398;-0.374;0.306;-0.185;0.294;-0.247;0.324
1874;4;-0.805;1.170;-0.348;0.404;-0.385;0.303;-0.184;0.299;-0.245;0.325
1874;5;-0.344;0.937;-0.384;0.432;-0.382;0.303;-0.191;0.300;-0.249;0.325
1874;6;-0.257;0.931;-0.395;0.422;-0.367;0.309;-0.192;0.298;-0.250;0.326
1874;7;-0.315;0.860;-0.505;0.390;-0.371;0.311;-0.199;0.295;-0.251;0.324
1874;8;-0.103;0.553;-0.536;0.366;-0.367;0.312;-0.203;0.295;-0.251;0.325
1874;9;-0.412;0.623;-0.472;0.344;-0.373;0.307;-0.207;0.297;-0.252;0.324
1874;10;0.898;0.700;-0.481;0.317;-0.380;0.295;-0.202;0.296;-0.254;0.326
1874;11;-1.059;0.727;-0.463;0.327;-0.393;0.285;-0.199;0.298;-0.258;0.327
1874;12;-0.044;1.014;-0.465;0.317;-0.401;0.271;-0.205;0.296;-0.260;0.329
1875;1;-1.705;0.981;-0.439;0.289;-0.391;0.262;-0.208;0.295;-0.269;0.324
1875;2;-0.935;0.827;-0.446;0.301;-0.369;0.257;-0.213;0.291;-0.271;0.321
1875;3;-0.618;0.842;-0.450;0.298;-0.363;0.254;-0.209;0.291;-0.273;0.317
1875;4;-0.913;0.731;-0.563;0.287;-0.377;0.253;-0.214;0.289;-0.276;0.315
1875;5;-0.131;0.766;-0.581;0.317;-0.371;0.256;-0.223;0.288;-0.276;0.313
1875;6;-0.275;0.611;-0.630;0.315;-0.349;0.258;-0.230;0.284;-0.279;0.314
1875;7;-0.007;0.509;-0.551;0.332;-0.345;0.259;-0.233;0.282;-0.276;0.312
1875;8;-0.186;0.513;-0.467;0.347;-0.326;0.254;-0.231;0.281;-0.274;0.310
1875;9;-0.456;0.514;-0.480;0.356;-0.306;0.246;-0.228;0.278;-0.277;0.308
1875;10;-0.460;0.621;-0.420;0.348;-0.290;0.248;-0.227;0.275;-0.279;0.307
1875;11;-1.275;0.866;-0.481;0.355;-0.294;0.251;-0.242;0.274;-0.284;0.307
1875;12;-0.636;0.905;-0.497;0.369;-0.297;0.252;-0.244;0.273;-0.280;0.308
1876;1;-0.756;0.957;-0.540;0.380;-0.300;0.254;-0.245;0.272;-0.288;0.307
1876;2;0.071;1.131;-0.544;0.390;-0.292;0.252;-0.244;0.273;-0.293;0.303
1876;3;-0.775;0.930;-0.523;0.407;-0.284;0.251;-0.246;0.271;-0.290;0.300
1876;4;-0.194;0.857;-0.543;0.414;-0.272;0.255;-0.247;0.262;-0.291;0.298
1876;5;-0.856;0.725;-0.544;0.423;-0.244;0.256;-0.250;0.258;-0.291;0.297
1876;6;-0.469;0.833;-0.531;0.403;-0.240;0.259;-0.254;0.255;-0.291;0.297
1876;7;-0.525;0.660;-0.471;0.399;-0.223;0.254;-0.253;0.251;-0.293;0.295
1876;8;-0.232;0.544;-0.416;0.405;-0.213;0.252;-0.254;0.249;-0.291;0.294
1876;9;-0.205;0.687;-0.392;0.388;-0.195;0.254;-0.255;0.247;-0.294;0.293
1876;10;-0.693;0.724;-0.415;0.389;-0.180;0.250;-0.260;0.248;-0.294;0.293
1876;11;-1.289;0.801;-0.402;0.387;-0.182;0.256;-0.256;0.248;-0.293;0.291
1876;12;-0.479;0.775;-0.386;0.378;-0.183;0.258;-0.248;0.258;-0.293;0.292
1877;1;-0.035;0.846;-0.304;0.370;-0.189;0.262;-0.247;0.262;-0.294;0.291
1877;2;0.725;1.225;-0.205;0.370;-0.192;0.269;-0.252;0.262;-0.297;0.289
1877;3;-0.490;0.725;-0.197;0.357;-0.188;0.274;-0.255;0.264;-0.295;0.288
1877;4;-0.468;0.874;-0.187;0.362;-0.203;0.277;-0.260;0.258;-0.293;0.287
1877;5;-0.703;0.925;-0.067;0.375;-0.190;0.281;-0.265;0.255;-0.290;0.288
1877;6;-0.271;0.763;0.018;0.403;-0.206;0.282;-0.271;0.247;-0.296;0.288
1877;7;0.452;0.581;0.043;0.410;-0.173;0.294;-0.275;0.241;-0.296;0.288
1877;8;0.961;0.743;0.063;0.389;-0.170;0.295;-0.272;0.236;-0.298;0.287
1877;9;-0.108;0.572;0.210;0.403;-0.168;0.295;-0.268;0.232;-0.300;0.286
1877;10;-0.574;0.712;0.302;0.403;-0.159;0.292;-0.272;0.232;-0.303;0.286
1877;11;0.152;0.775;0.318;0.408;-0.162;0.288;-0.271;0.232;-0.301;0.285
1877;12;0.543;0.882;0.337;0.405;-0.160;0.286;-0.268;0.235;-0.296;0.284
1878;1;0.258;0.858;0.289;0.415;-0.163;0.282;-0.277;0.235;-0.297;0.284
1878;2;0.966;0.961;0.222;0.420;-0.164;0.281;-0.287;0.239;-0.299;0.281
1878;3;1.276;0.898;0.212;0.424;-0.160;0.279;-0.295;0.234;-0.302;0.279
1878;4;0.640;0.806;0.279;0.417;-0.160;0.277;-0.295;0.235;-0.299;0.276
1878;5;-0.511;0.788;0.355;0.388;-0.155;0.273;-0.298;0.235;-0.302;0.274
1878;6;-0.043;0.563;0.339;0.361;-0.167;0.272;-0.296;0.237;-0.303;0.274
1878;7;-0.129;0.571;0.366;0.343;-0.167;0.275;-0.297;0.237;-0.306;0.273
1878;8;0.158;0.540;0.292;0.337;-0.171;0.273;-0.298;0.235;-0.308;0.273
1878;9;-0.226;0.587;0.159;0.342;-0.161;0.270;-0.295;0.234;-0.305;0.271
1878;10;0.225;0.619;0.115;0.335;-0.160;0.261;-0.294;0.235;-0.305;0.270
1878;11;1.068;0.658;0.120;0.328;-0.149;0.257;-0.294;0.235;-0.300;0.269
1878;12;0.349;0.732;0.093;0.316;-0.149;0.252;-0.300;0.236;-0.297;0.268
1879;1;0.588;0.765;0.052;0.311;-0.138;0.246;-0.300;0.236;-0.301;0.268
1879;2;0.074;0.986;0.011;0.318;-0.132;0.242;-0.301;0.235;-0.306;0.267
1879;3;-0.323;0.872;0.019;0.317;-0.136;0.237;-0.294;0.239;-0.304;0.266
1879;4;0.112;0.778;-0.004;0.322;-0.136;0.239;-0.295;0.239;-0.304;0.267
1879;5;-0.442;0.543;-0.113;0.327;-0.129;0.237;-0.301;0.244;-0.305;0.267
1879;6;-0.371;0.631;-0.226;0.348;-0.130;0.252;-0.304;0.248;-0.305;0.268
1879;7;-0.623;0.499;-0.252;0.372;-0.123;0.260;-0.308;0.251;-0.305;0.268
1879;8;-0.330;0.555;-0.321;0.363;-0.138;0.259;-0.313;0.254;-0.306;0.269
1879;9;-0.136;0.643;-0.334;0.378;-0.137;0.267;-0.316;0.257;-0.310;0.270
1879;10;-0.044;0.638;-0.374;0.369;-0.141;0.267;-0.329;0.258;-0.308;0.268
1879;11;-0.245;0.666;-0.364;0.357;-0.138;0.271;-0.329;0.260;-0.306;0.270
1879;12;-1.006;0.874;-0.350;0.344;-0.141;0.272;-0.337;0.259;-0.304;0.270
1880;1;0.269;0.916;-0.314;0.327;-0.158;0.268;-0.337;0.262;-0.309;0.269
1880;2;-0.749;0.940;-0.305;0.325;-0.175;0.263;-0.336;0.264;-0.310;0.268
1880;3;-0.484;0.870;-0.310;0.343;-0.173;0.259;-0.334;0.263;-0.309;0.267
1880;4;-0.368;0.725;-0.344;0.348;-0.166;0.262;-0.332;0.262;-0.312;0.267
1880;5;-0.317;0.613;-0.407;0.362;-0.172;0.263;-0.334;0.262;-0.317;0.267
1880;6;-0.198;0.459;-0.436;0.415;-0.187;0.268;-0.337;0.263;-0.322;0.267
1880;7;-0.189;0.693;-0.519;0.435;-0.209;0.270;-0.337;0.263;-0.324;0.267
1880;8;-0.224;0.499;-0.473;0.433;-0.247;0.283;-0.336;0.264;-0.324;0.269
1880;9;-0.202;0.662;-0.448;0.444;-0.283;0.284;-0.337;0.265;-0.324;0.267
1880;10;-0.449;0.562;-0.426;0.431;-0.301;0.284;-0.335;0.266;-0.323;0.267
1880;11;-1.004;0.677;-0.416;0.429;-0.302;0.285;-0.326;0.265;-0.327;0.268
1880;12;-1.352;0.908;-0.439;0.412;-0.294;0.287;-0.320;0.263;-0.324;0.269
1881;1;-0.722;0.929;-0.415;0.378;-0.294;0.286;-0.324;0.264;-0.324;0.268
1881;2;-0.200;0.892;-0.382;0.371;-0.304;0.286;-0.334;0.262;-0.326;0.268
1881;3;-0.180;0.823;-0.406;0.361;-0.305;0.289;-0.330;0.260;-0.328;0.268
1881;4;-0.107;0.628;-0.425;0.370;-0.315;0.293;-0.328;0.261;-0.330;0.266
1881;5;-0.194;0.563;-0.413;0.377;-0.344;0.296;-0.323;0.260;-0.333;0.265
1881;6;-0.481;0.447;-0.343;0.405;-0.360;0.293;-0.321;0.262;-0.337;0.264
1881;7;0.103;0.433;-0.251;0.411;-0.377;0.295;-0.318;0.263;-0.337;0.265
1881;8;0.165;0.467;-0.249;0.403;-0.389;0.292;-0.320;0.263;-0.339;0.266
1881;9;-0.484;0.570;-0.271;0.407;-0.394;0.297;-0.324;0.262;-0.339;0.265
1881;10;-0.676;0.630;-0.322;0.434;-0.409;0.298;-0.321;0.265;-0.339;0.265
1881;11;-0.860;0.815;-0.347;0.446;-0.420;0.301;-0.312;0.263;-0.335;0.263
1881;12;-0.511;1.276;-0.347;0.456;-0.425;0.303;-0.311;0.264;-0.325;0.265
1882;1;0.379;0.969;-0.405;0.445;-0.427;0.303;-0.320;0.265;-0.328;0.266
1882;2;-0.176;0.817;-0.422;0.439;-0.433;0.306;-0.331;0.263;-0.330;0.265
1882;3;-0.449;0.816;-0.380;0.404;-0.443;0.312;-0.329;0.266;-0.331;0.264
1882;4;-0.709;0.581;-0.338;0.396;-0.455;0.312;-0.325;0.268;-0.332;0.261
1882;5;-0.503;0.490;-0.282;0.376;-0.469;0.315;-0.318;0.273;-0.335;0.259
1882;6;-0.483;0.384;-0.270;0.341;-0.469;0.319;-0.323;0.277;-0.337;0.255
1882;7;-0.585;0.553;-0.387;0.333;-0.501;0.318;-0.329;0.279;-0.337;0.253
1882;8;-0.043;0.527;-0.486;0.377;-0.502;0.318;-0.341;0.279;-0.336;0.251
1882;9;0.016;0.572;-0.520;0.343;-0.500;0.312;-0.345;0.279;-0.335;0.251
1882;10;-0.171;0.597;-0.499;0.344;-0.506;0.310;-0.342;0.279;-0.336;0.250
1882;11;-0.181;0.746;-0.503;0.333;-0.506;0.308;-0.341;0.280;-0.339;0.250
1882;12;-0.368;0.856;-0.428;0.340;-0.513;0.308;-0.351;0.281;-0.339;0.250
1883;1;-1.027;0.761;-0.389;0.348;-0.510;0.305;-0.362;0.281;-0.348;0.249
1883;2;-1.369;1.209;-0.421;0.355;-0.507;0.307;-0.377;0.282;-0.353;0.248
1883;3;-0.849;0.687;-0.448;0.379;-0.515;0.305;-0.391;0.282;-0.354;0.246
1883;4;-0.457;0.714;-0.465;0.381;-0.510;0.306;-0.399;0.280;-0.355;0.247
1883;5;-0.557;0.493;-0.507;0.394;-0.497;0.309;-0.400;0.282;-0.355;0.248
1883;6;0.420;0.498;-0.524;0.349;-0.472;0.303;-0.404;0.284;-0.358;0.250
1883;7;-0.123;0.455;-0.477;0.335;-0.482;0.301;-0.404;0.282;-0.359;0.250
1883;8;-0.419;0.390;-0.414;0.287;-0.496;0.298;-0.408;0.285;-0.359;0.249
1883;9;-0.311;0.568;-0.394;0.320;-0.499;0.298;-0.407;0.286;-0.357;0.249
1883;10;-0.380;0.653;-0.426;0.315;-0.497;0.305;-0.409;0.288;-0.354;0.248
1883;11;-0.677;0.725;-0.469;0.333;-0.498;0.309;-0.419;0.288;-0.352;0.247
1883;12;-0.578;0.540;-0.561;0.334;-0.493;0.315;-0.418;0.290;-0.353;0.248
1884;1;-0.455;0.663;-0.614;0.343;-0.497;0.320;-0.429;0.293;-0.354;0.247
1884;2;-0.616;0.671;-0.636;0.349;-0.509;0.324;-0.430;0.290;-0.352;0.246
1884;3;-0.614;0.782;-0.673;0.361;-0.512;0.326;-0.423;0.291;-0.348;0.247
1884;4;-0.838;0.625;-0.703;0.350;-0.505;0.326;-0.423;0.291;-0.347;0.246
1884;5;-1.071;0.581;-0.736;0.349;-0.495;0.323;-0.420;0.292;-0.347;0.248
1884;6;-0.689;0.373;-0.770;0.368;-0.492;0.309;-0.417;0.295;-0.348;0.251
1884;7;-0.758;0.473;-0.872;0.368;-0.518;0.303;-0.411;0.297;-0.348;0.251
1884;8;-0.680;0.528;-0.885;0.384;-0.525;0.302;-0.409;0.298;-0.348;0.253
1884;9;-0.751;0.619;-0.868;0.354;-0.520;0.300;-0.412;0.299;-0.349;0.253
1884;10;-0.747;0.477;-0.858;0.341;-0.510;0.302;-0.413;0.299;-0.353;0.253
1884;11;-1.064;0.706;-0.796;0.326;-0.499;0.305;-0.414;0.302;-0.351;0.253
1884;12;-0.987;0.747;-0.787;0.319;-0.506;0.310;-0.404;0.303;-0.352;0.253
1885;1;-1.681;0.677;-0.725;0.305;-0.500;0.317;-0.410;0.302;-0.350;0.252
1885;2;-0.777;0.880;-0.673;0.310;-0.508;0.322;-0.406;0.302;-0.348;0.252
1885;3;-0.409;0.536;-0.668;0.307;-0.516;0.324;-0.409;0.300;-0.348;0.251
1885;4;-0.721;0.509;-0.618;0.322;-0.517;0.320;-0.410;0.300;-0.343;0.250
1885;5;-0.318;0.632;-0.548;0.331;-0.511;0.320;-0.410;0.301;-0.343;0.250
1885;6;-0.590;0.366;-0.453;0.329;-0.514;0.314;-0.414;0.303;-0.343;0.252
1885;7;-0.007;0.456;-0.422;0.332;-0.515;0.312;-0.415;0.303;-0.345;0.251
1885;8;-0.066;0.550;-0.447;0.333;-0.507;0.300;-0.416;0.304;-0.345;0.250
1885;9;-0.682;0.570;-0.441;0.342;-0.499;0.300;-0.420;0.303;-0.344;0.250
1885;10;-0.153;0.823;-0.381;0.351;-0.496;0.293;-0.418;0.303;-0.342;0.249
1885;11;-0.220;0.636;-0.373;0.364;-0.499;0.296;-0.412;0.304;-0.338;0.249
1885;12;0.152;0.625;-0.342;0.380;-0.513;0.296;-0.404;0.302;-0.335;0.249
1886;1;-1.315;0.663;-0.353;0.404;-0.514;0.295;-0.402;0.300;-0.333;0.248
1886;2;-1.075;0.671;-0.390;0.402;-0.513;0.300;-0.408;0.297;-0.335;0.246
1886;3;-0.330;0.571;-0.389;0.409;-0.509;0.300;-0.411;0.297;-0.336;0.245
1886;4;0.001;0.508;-0.399;0.412;-0.504;0.298;-0.413;0.301;-0.339;0.244
1886;5;-0.231;0.752;-0.404;0.403;-0.494;0.297;-0.417;0.301;-0.336;0.243
1886;6;-0.218;0.612;-0.445;0.402;-0.477;0.304;-0.419;0.304;-0.335;0.242
1886;7;-0.137;0.612;-0.431;0.396;-0.481;0.306;-0.421;0.307;-0.334;0.241
1886;8;-0.509;0.544;-0.391;0.393;-0.471;0.304;-0.425;0.309;-0.334;0.240
1886;9;-0.670;0.562;-0.378;0.402;-0.453;0.300;-0.423;0.309;-0.334;0.237
1886;10;-0.269;0.630;-0.385;0.419;-0.437;0.299;-0.417;0.307;-0.329;0.236
1886;11;-0.283;0.562;-0.353;0.424;-0.420;0.299;-0.413;0.303;-0.326;0.235
1886;12;-0.341;0.608;-0.410;0.432;-0.409;0.304;-0.402;0.296;-0.325;0.236
1887;1;-1.146;0.537;-0.417;0.435;-0.395;0.307;-0.409;0.293;-0.328;0.236
1887;2;-0.588;0.853;-0.418;0.434;-0.385;0.307;-0.407;0.291;-0.334;0.234
1887;3;-0.181;0.752;-0.404;0.396;-0.381;0.304;-0.407;0.287;-0.337;0.234
1887;4;-0.083;0.575;-0.397;0.380;-0.371;0.304;-0.404;0.286;-0.335;0.235
1887;5;0.151;0.671;-0.360;0.378;-0.359;0.310;-0.404;0.285;-0.333;0.235
1887;6;-0.893;0.775;-0.378;0.388;-0.339;0.310;-0.402;0.284;-0.331;0.235
1887;7;-0.229;0.679;-0.371;0.394;-0.319;0.310;-0.399;0.286;-0.333;0.235
1887;8;-0.513;0.666;-0.396;0.357;-0.311;0.310;-0.401;0.286;-0.336;0.235
1887;9;-0.509;0.412;-0.416;0.326;-0.317;0.311;-0.401;0.289;-0.336;0.234
1887;10;-0.184;0.644;-0.429;0.279;-0.313;0.313;-0.399;0.287;-0.333;0.234
1887;11;0.157;0.641;-0.503;0.255;-0.314;0.315;-0.407;0.287;-0.334;0.235
1887;12;-0.550;0.828;-0.466;0.237;-0.315;0.320;-0.410;0.285;-0.339;0.234
1888;1;-1.064;0.644;-0.460;0.217;-0.321;0.324;-0.419;0.283;-0.339;0.233
1888;2;-0.884;0.618;-0.447;0.232;-0.326;0.325;-0.418;0.276;-0.346;0.233
1888;3;-0.420;0.437;-0.412;0.255;-0.325;0.324;-0.412;0.276;-0.356;0.234
1888;4;-0.244;0.794;-0.401;0.273;-0.326;0.319;-0.414;0.276;-0.359;0.234
1888;5;-0.736;0.519;-0.424;0.287;-0.326;0.318;-0.413;0.277;-0.358;0.235
1888;6;-0.451;0.374;-0.339;0.292;-0.336;0.321;-0.420;0.278;-0.358;0.235
1888;7;-0.155;0.571;-0.309;0.312;-0.323;0.318;-0.421;0.278;-0.358;0.235
1888;8;-0.352;0.557;-0.236;0.296;-0.319;0.315;-0.420;0.279;-0.359;0.235
1888;9;-0.090;0.478;-0.162;0.306;-0.324;0.315;-0.419;0.277;-0.360;0.234
1888;10;-0.057;0.570;-0.130;0.328;-0.330;0.316;-0.415;0.274;-0.362;0.235
1888;11;-0.118;0.495;-0.077;0.328;-0.336;0.313;-0.410;0.273;-0.368;0.235
1888;12;0.464;0.679;-0.041;0.349;-0.345;0.312;-0.406;0.275;-0.368;0.235
1889;1;-0.696;0.768;-0.020;0.380;-0.345;0.313;-0.408;0.273;-0.369;0.235
1889;2;-0.008;0.658;0.000;0.373;-0.341;0.312;-0.404;0.272;-0.373;0.235
1889;3;0.458;0.611;-0.035;0.363;-0.334;0.310;-0.401;0.268;-0.374;0.235
1889;4;0.145;0.443;-0.039;0.356;-0.329;0.307;-0.399;0.266;-0.374;0.235
1889;5;-0.096;0.435;-0.057;0.384;-0.332;0.304;-0.393;0.265;-0.373;0.235
1889;6;-0.026;0.577;-0.077;0.377;-0.312;0.304;-0.391;0.266;-0.373;0.236
1889;7;0.097;0.636;-0.061;0.359;-0.301;0.306;-0.387;0.263;-0.370;0.236
1889;8;-0.105;0.471;-0.086;0.388;-0.289;0.303;-0.384;0.262;-0.369;0.236
1889;9;-0.508;0.407;-0.187;0.375;-0.293;0.297;-0.383;0.259;-0.368;0.235
1889;10;-0.105;0.704;-0.240;0.380;-0.299;0.295;-0.377;0.259;-0.367;0.234
1889;11;-0.343;0.734;-0.262;0.382;-0.310;0.289;-0.372;0.257;-0.363;0.234
1889;12;0.223;0.524;-0.314;0.381;-0.299;0.281;-0.367;0.258;-0.360;0.234
1890;1;-0.500;0.639;-0.354;0.380;-0.297;0.277;-0.362;0.254;-0.364;0.232
1890;2;-0.308;0.660;-0.376;0.398;-0.294;0.273;-0.361;0.251;-0.361;0.231
1890;3;-0.755;0.456;-0.388;0.408;-0.286;0.276;-0.362;0.250;-0.358;0.229
1890;4;-0.492;0.553;-0.396;0.387;-0.282;0.280;-0.354;0.251;-0.358;0.229
1890;5;-0.363;0.461;-0.386;0.381;-0.303;0.281;-0.353;0.249;-0.356;0.229
1890;6;-0.645;0.602;-0.442;0.393;-0.305;0.284;-0.350;0.252;-0.354;0.229
1890;7;-0.386;0.810;-0.442;0.386;-0.324;0.284;-0.353;0.251;-0.355;0.229
1890;8;-0.361;0.775;-0.489;0.371;-0.330;0.282;-0.354;0.249;-0.353;0.229
1890;9;-0.655;0.558;-0.475;0.389;-0.326;0.281;-0.351;0.247;-0.353;0.228
1890;10;-0.207;0.350;-0.464;0.381;-0.332;0.283;-0.349;0.244;-0.349;0.228
1890;11;-0.216;0.752;-0.487;0.379;-0.327;0.281;-0.350;0.244;-0.346;0.228
1890;12;-0.450;0.650;-0.493;0.374;-0.326;0.283;-0.350;0.245;-0.339;0.226
1891;1;-0.503;0.711;-0.475;0.360;-0.328;0.284;-0.341;0.244;-0.337;0.226
1891;2;-0.865;0.747;-0.464;0.345;-0.327;0.281;-0.337;0.242;-0.335;0.223
1891;3;-0.595;0.591;-0.431;0.350;-0.329;0.280;-0.342;0.240;-0.334;0.222
1891;4;-0.354;0.487;-0.410;0.355;-0.326;0.276;-0.349;0.238;-0.332;0.224
1891;5;-0.643;0.475;-0.430;0.319;-0.325;0.274;-0.349;0.237;-0.331;0.224
1891;6;-0.720;0.480;-0.325;0.309;-0.335;0.270;-0.349;0.234;-0.328;0.225
1891;7;-0.163;0.696;-0.320;0.310;-0.335;0.265;-0.350;0.231;-0.328;0.224
1891;8;-0.230;0.506;-0.238;0.305;-0.337;0.267;-0.347;0.228;-0.328;0.225
1891;9;-0.257;0.481;-0.227;0.286;-0.348;0.265;-0.344;0.224;-0.326;0.225
1891;10;0.036;0.390;-0.232;0.290;-0.361;0.261;-0.338;0.220;-0.324;0.223
1891;11;-0.457;0.406;-0.219;0.278;-0.365;0.260;-0.341;0.221;-0.319;0.222
1891;12;0.810;0.553;-0.181;0.253;-0.373;0.259;-0.339;0.222;-0.316;0.218
1892;1;-0.444;0.642;-0.178;0.235;-0.379;0.251;-0.335;0.221;-0.315;0.216
1892;2;0.125;0.623;-0.184;0.220;-0.383;0.248;-0.338;0.220;-0.311;0.215
1892;3;-0.457;0.669;-0.166;0.206;-0.384;0.245;-0.345;0.218;-0.310;0.213
1892;4;-0.417;0.519;-0.162;0.203;-0.383;0.244;-0.345;0.217;-0.309;0.213
1892;5;-0.486;0.382;-0.218;0.216;-0.386;0.235;-0.347;0.214;-0.308;0.212
1892;6;-0.267;0.402;-0.343;0.229;-0.395;0.237;-0.339;0.211;-0.305;0.212
1892;7;-0.122;0.598;-0.489;0.245;-0.405;0.230;-0.336;0.208;-0.303;0.213
1892;8;-0.305;0.355;-0.603;0.231;-0.411;0.226;-0.331;0.206;-0.302;0.213
1892;9;-0.042;0.361;-0.576;0.220;-0.406;0.226;-0.327;0.207;-0.303;0.215
1892;10;0.083;0.387;-0.594;0.218;-0.395;0.223;-0.325;0.208;-0.303;0.214
1892;11;-1.131;0.708;-0.591;0.217;-0.391;0.219;-0.326;0.210;-0.304;0.215
1892;12;-0.686;0.854;-0.601;0.233;-0.385;0.218;-0.327;0.208;-0.305;0.215
1893;1;-2.199;0.750;-0.611;0.239;-0.384;0.212;-0.316;0.205;-0.299;0.214
1893;2;-1.240;0.463;-0.613;0.254;-0.383;0.206;-0.315;0.206;-0.292;0.212
1893;3;-0.140;0.583;-0.627;0.264;-0.377;0.205;-0.321;0.207;-0.290;0.212
1893;4;-0.625;0.678;-0.621;0.261;-0.372;0.204;-0.320;0.209;-0.289;0.212
1893;5;-0.457;0.381;-0.534;0.274;-0.373;0.200;-0.316;0.209;-0.289;0.213
1893;6;-0.388;0.476;-0.489;0.242;-0.365;0.200;-0.312;0.209;-0.293;0.214
1893;7;-0.237;0.444;-0.364;0.241;-0.359;0.200;-0.312;0.209;-0.294;0.214
1893;8;-0.336;0.369;-0.269;0.260;-0.354;0.197;-0.310;0.207;-0.294;0.214
1893;9;-0.200;0.374;-0.277;0.256;-0.360;0.193;-0.313;0.204;-0.295;0.213
1893;10;0.148;0.285;-0.274;0.228;-0.368;0.189;-0.315;0.204;-0.295;0.213
1893;11;-0.083;0.448;-0.264;0.227;-0.362;0.187;-0.316;0.204;-0.294;0.212
1893;12;-0.148;0.588;-0.276;0.234;-0.352;0.180;-0.318;0.204;-0.293;0.213
1894;1;-0.701;0.428;-0.278;0.236;-0.355;0.176;-0.309;0.203;-0.296;0.211
1894;2;-0.098;0.569;-0.276;0.221;-0.354;0.171;-0.316;0.205;-0.296;0.211
1894;3;-0.236;0.502;-0.308;0.215;-0.353;0.167;-0.325;0.207;-0.296;0.210
1894;4;-0.592;0.442;-0.323;0.221;-0.348;0.163;-0.326;0.208;-0.294;0.209
1894;5;-0.337;0.310;-0.362;0.203;-0.350;0.167;-0.326;0.209;-0.291;0.209
1894;6;-0.526;0.458;-0.377;0.198;-0.366;0.168;-0.329;0.207;-0.289;0.209
1894;7;-0.260;0.435;-0.411;0.182;-0.370;0.167;-0.329;0.205;-0.288;0.208
1894;8;-0.318;0.367;-0.457;0.170;-0.387;0.167;-0.329;0.205;-0.286;0.208
1894;9;-0.578;0.287;-0.477;0.176;-0.397;0.168;-0.323;0.203;-0.285;0.207
1894;10;-0.034;0.434;-0.409;0.186;-0.392;0.169;-0.321;0.203;-0.283;0.206
1894;11;-0.550;0.330;-0.396;0.187;-0.384;0.171;-0.311;0.200;-0.277;0.206
1894;12;-0.326;0.480;-0.376;0.175;-0.378;0.172;-0.316;0.200;-0.273;0.206
1895;1;-1.108;0.394;-0.381;0.176;-0.374;0.174;-0.319;0.198;-0.267;0.206
1895;2;-0.653;0.445;-0.377;0.171;-0.369;0.176;-0.315;0.196;-0.269;0.204
1895;3;-0.479;0.472;-0.352;0.176;-0.369;0.175;-0.307;0.196;-0.270;0.204
1895;4;0.222;0.389;-0.345;0.178;-0.368;0.174;-0.306;0.195;-0.270;0.204
1895;5;-0.173;0.384;-0.323;0.196;-0.350;0.181;-0.302;0.195;-0.270;0.204
1895;6;-0.287;0.579;-0.289;0.200;-0.348;0.170;-0.295;0.193;-0.268;0.204
1895;7;-0.319;0.440;-0.212;0.243;-0.307;0.170;-0.294;0.192;-0.269;0.205
1895;8;-0.278;0.383;-0.203;0.250;-0.301;0.171;-0.290;0.190;-0.269;0.205
1895;9;-0.277;0.334;-0.240;0.247;-0.317;0.172;-0.286;0.191;-0.267;0.204
1895;10;0.055;0.290;-0.330;0.235;-0.308;0.169;-0.280;0.191;-0.268;0.204
1895;11;-0.288;0.645;-0.342;0.235;-0.306;0.171;-0.280;0.188;-0.265;0.202
1895;12;0.080;0.562;-0.327;0.226;-0.298;0.170;-0.274;0.186;-0.266;0.202
1896;1;-0.187;0.798;-0.327;0.234;-0.296;0.171;-0.271;0.186;-0.261;0.201
1896;2;-0.542;0.549;-0.318;0.238;-0.294;0.169;-0.263;0.182;-0.261;0.201
1896;3;-0.928;0.409;-0.315;0.227;-0.296;0.165;-0.256;0.181;-0.261;0.201
1896;4;-0.854;0.389;-0.289;0.227;-0.305;0.169;-0.250;0.179;-0.259;0.201
